Country of Birth,Country of Residence,Film Category,Duration,Production Year,Connection With Kiarostami,Inspired By Kiarostami,Created At,Rejected,First Listed,Final Listed,Email Sent,Gender,Age,duration_mm_ss,Inspired_By_Kiarostami_clean
Iran,Iran,Fiction,00:05:54,1022,استفاده از بازیگر کودک و چندین و چند نابازیگر که در آخر پیام کلی فیلمنامه را بر هم میزنند ، بعلاوه متکی نبودن به فیلمنامه اساسی و ایده محوری .,خیر .,2024-04-11 17:53:33.122821+00:00,True,False,False,False,Male,22.0,ٖ05:54,No
Iran,Iran,Fiction,10,2023,در فیلم تلاش شده تا آنجا که میشود از فرم استفاده نمود,خیر,2024-04-11 21:27:42.118736+00:00,True,False,False,False,Female,,10:00,No
Iran,Iran,Experimental,۵ دقیقه و ۴۸ ثانیه,2024,افتخار می‌کردم اگر در ارتباط با ایشان و آثارشان بود اما فیلم بنده بیشتر در فضای سورئال است اما سبکی که ایشان بازی می‌گرفتند و از بازیگرشان انتظار داشتند را سعی می‌کنم دنبال کنم. و به امید اینکه روزی کارگردانی چون ایشان شوم.,همانطور که بالاتر ذکر کردم این اثرم خیر.,2024-04-12 07:28:37.001160+00:00,True,False,False,False,Female,,05:48,No
Iran,Iran,Fiction,17,2023,"""Our film is deeply influenced by the groundbreaking works of Abbas Kiarostami, one of the most influential filmmakers of our time. Kiarostami's innovative storytelling techniques, focus on human emotions, and exploration of existential themes have served as a significant inspiration for our project.

In particular, we draw inspiration from Kiarostami's emphasis on capturing the beauty of everyday life and his ability to create profound narratives from seemingly ordinary situations. Like Kiarostami, we strive to infuse our film with layers of meaning and authenticity that resonate with audiences on a deep level.

Furthermore, our film pays homage to Kiarostami's cinematic style, characterized by long takes, naturalistic performances, and minimalist aesthetics. We aim to evoke a similar sense of contemplation and introspection in our audience, inviting them to reflect on universal themes of love, loss, and human connection.

Moreover, our film explores themes and motifs that are reminiscent of Kiarostami's oeuvre, such as the blurring of fiction and reality, the search for truth and identity, and the beauty of simplicity. By acknowledging Kiarostami's legacy and drawing inspiration from his works, we aim to contribute to the rich tapestry of Iranian cinema while also forging our own unique artistic voice.""","Yes, we have been directly inspired by Abbas Kiarostami's works and have been influenced by them in several ways:

Narrative Style: Kiarostami's non-linear storytelling and his ability to weave multiple layers of meaning into his narratives have greatly influenced our approach to storytelling. We have been inspired by his use of ambiguity and open-ended narratives to provoke thought and engage the audience on a deeper level.

Naturalistic Aesthetics: Kiarostami's emphasis on capturing the beauty of everyday life and his use of naturalistic aesthetics have influenced our visual style. We aim to emulate his minimalist approach to filmmaking, focusing on authentic performances and organic settings to create a sense of realism in our film.

Exploration of Existential Themes: Many of Kiarostami's films explore existential themes such as the nature of reality, the search for truth, and the complexities of human relationships. We have drawn inspiration from these themes and incorporated them into the narrative of our film, exploring similar existential questions and dilemmas faced by our characters.

Blurring of Fiction and Reality: Kiarostami often blurs the lines between fiction and reality in his films, challenging traditional notions of storytelling. We have been inspired by this approach and have incorporated elements of metafiction and self-reflexivity into our film, inviting the audience to question the nature of truth and fiction within the narrative.

Overall, Kiarostami's innovative approach to filmmaking and his exploration of universal themes have served as a significant source of inspiration for our project, shaping the narrative, aesthetics, and thematic content of our film.",2024-04-12 10:51:11.184963+00:00,True,False,False,False,Male,,17:00,Yes
Iran,Iran,Fiction,18,2021,این فیلم به بررسی رفتار آدمی و تعادل راستی و ناراستی می‌پردازد. فیلم ویژگی‌های کیارستمی یعنی واقع‌گرایی، سادگی و سبک پیچیده و همچنین نوعی شیفتگی بین روح و جسم بشری را به نمایش گذاشت.,بنظرم تلفیقی ست از تمامی آثار استادکیارستمی,2024-04-12 11:14:03.151174+00:00,True,False,False,False,Male,,18:00,Other ways
Iran,Iran,Fiction,۱۷,2020,این فیلم به بررسی رفتار آدمی و تعادل راستی و ناراستی می‌پردازد. فیلم ویژگی‌های کیارستمی یعنی واقع‌گرایی، سادگی و سبک پیچیده و همچنین نوعی شیفتگی بین روح و جسم بشری را به نمایش گذاشت.,اشاره ای به زیست درست ونادرست  آدمهاست که درفیلمای استاد مشاهده میشود,2024-04-12 11:21:50.745669+00:00,True,False,False,False,Male,,17:00,Yes
Iran,Iran,Fiction,22,2022,این فیلم به بررسی رفتار آدمی و تعادل راستی و ناراستی می‌پردازد. فیلم ویژگی‌های کیارستمی یعنی واقع‌گرایی، سادگی و سبک پیچیده و همچنین نوعی شیفتگی بین روح و جسم بشری را به نمایش گذاشت.,این فیلم هم مثل دوفیلم دیگر قبلی که ارسال کردم میباشد,2024-04-12 11:28:15.054526+00:00,True,False,False,False,Male,,22:00,Other ways
Syria,India,Fiction,28,2023,"The Treatment of the theme is inspired by the way Kiarostami treat films, and the style is inspired by his work.","Where's The Friend home, Close up, Has been the films that made me want to make films.",2024-04-12 11:48:17.367170+00:00,True,False,False,False,Male,,28:00,Other ways
iran,Iran,Fiction,23,2023,Derived from the simple friendliness and localism of Sta Kiarostami's styles.,yes Derived from the simple friendliness and localism of Sta Kiarostami's styles.,2024-04-12 11:59:59.061039+00:00,True,False,False,False,Male,29.0,23:00,Yes
Iran,Iran,Fiction,30,2024,اول اینکه استاد کیا رستمی صاحب سبک بوده و تکرار شدنی نیستند . اما سعی داشتم و دارم تا در آثارم ساده زیستی و رئال بودن روایت را پیشه کنم,بله . تقریبا همه ی آثار استاد کیا رستمی را چندین بار مرور نمودم.سعی دارم از سبک ساختاری و ایدئولوژیک جناب ایشان الهام گرفته و در مسیر ذهنی و خواستگاه ایشان گام بردارم,2024-04-12 12:35:11.681299+00:00,True,False,False,False,Male,,30:00,Yes
Iran,Iran,Fiction,7,2024,سعی دارم تا آثارم را در مسیر فکری و دیدگاه ذهنی استاد کیا رستمی خلق کنم,بله حتما . تقریبا همه ی آثار ایشان را مرور نمودم .خیلی مشتاقم تا فیلمهایم به رنگ و اتمسفر فضای آثار جناب ایشان نزدیک شوند,2024-04-12 12:53:24.353702+00:00,True,False,False,False,Male,,07:00,Yes
Iran,Iran,Fiction,۱۲,2017,من شاگرد کیارستمی بوده ام. فیلم سینمای ام با عنوان «در میان تپه ها » را با مشاوره کیارستمی ساخته ام و این فیلم جزو تکالیف ورکشاپهای کیارستمی بوده است.,"زندگی و دیگر هیچ

زیر درختان زیتون",2024-04-12 21:01:04.145408+00:00,False,True,True,True,Male,,12:00,Other ways
Iran,Iran,Fiction,18,2023,"All the actors of this film are ordinary people of the village, and also the native atmosphere of the film is reminiscent of the works of Master Kiarostami.",,2024-04-13 09:47:24.514826+00:00,True,False,False,False,Male,44.0,18:00,Other ways
Iran,Iran,Fiction,20,2024,اخلاق گرایی، ارتباط انسانی، تجربه گرایی، نوگرایی و مستقل بودن,قضیه شکل اول، شکل دوم : فیلمی تاثیرگذار درباره فرد در برابر جمع و نسبی بودن درست یا غلط بودن یک رویداد و تصمیم از نظر اقشار مختلف جامعه,2024-04-13 09:55:29.258548+00:00,True,False,False,False,Male,36.0,20:00,Yes
Iran,Iran,Fiction,۱۵,2022,"اثار من با آثار استاد نوع فضا سازی 
روستا،عشق و امید است",خیر,2024-04-13 11:46:48.732215+00:00,True,False,False,False,Male,32.0,15:00,No
